Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix, 1-wire, ble, RAT, Band
10/04/2025,08:52:27,10/04/2025,08:45:53,8674886293973,0x35e7,GTPDP,0x00fe7fbf,802003,0x0902,0x0915,0,11513,0001,0000,01,00,21,07,-,-,01,000000,00e8,0x0244,-23.330031,-51.17774,07e9040a0b2d35,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, 2025-04-10 11:45:53
10/04/2025,08:52:27,,,,0x35ec,HBD
10/04/2025,08:52:27,10/04/2025,07:59:24,8674886293973,0x35c5,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11511,0001,-,01,00,21,6,-,-,01,000000,0000,0x029d,-23.329767,-51.177521,07e9040a0a3b16,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, None, -, 2025-04-10 10:59:22 
10/04/2025,08:52:28,10/04/2025,08:02:24,8674886293973,0x35c8,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11460,0001,-,01,00,22,4,-,-,02,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b0216,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:02:22 
10/04/2025,08:52:28,10/04/2025,08:05:24,8674886293973,0x35c9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11424,0001,-,01,00,21,6,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b0516,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:05:22 
10/04/2025,08:52:29,10/04/2025,08:08:24,8674886293973,0x35cc,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11488,0001,-,01,00,21,6,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b0816,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:08:22 
10/04/2025,08:52:29,10/04/2025,08:11:24,8674886293973,0x35cf,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11441,0001,-,01,00,21,7,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b0b16,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:11:22 
10/04/2025,08:52:30,10/04/2025,08:14:24,8674886293973,0x35d0,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11449,0001,-,01,00,21,7,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b0e16,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:14:22 
10/04/2025,08:52:30,10/04/2025,08:17:24,8674886293973,0x35d3,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11408,0001,-,01,00,21,5,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b1116,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:17:22 
10/04/2025,08:52:31,10/04/2025,08:20:24,8674886293973,0x35d4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11507,0001,-,01,00,21,8,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b1416,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:20:22 
10/04/2025,08:52:31,10/04/2025,08:23:24,8674886293973,0x35d7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11457,0001,-,01,00,21,7,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b1716,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:23:22 
10/04/2025,08:52:32,10/04/2025,08:26:24,8674886293973,0x35da,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11434,0001,-,01,00,21,5,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b1a16,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:26:22 
10/04/2025,08:52:32,10/04/2025,08:29:24,8674886293973,0x35db,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11457,0001,-,01,00,21,7,-,-,01,000000,0000,0x02e8,-23.329906,-51.177586,07e9040a0b1d16,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:29:22 
10/04/2025,08:52:33,10/04/2025,08:32:24,8674886293973,0x35de,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11458,0001,-,01,00,22,7,-,-,01,000004,0000,0x022f,-23.3299,-51.177699,07e9040a0b2016,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:32:22 
10/04/2025,08:52:33,10/04/2025,08:35:24,8674886293973,0x35df,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11406,0001,-,01,00,21,6,-,-,01,000000,0000,0x0244,-23.330031,-51.17774,07e9040a0b2316,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:35:22 
10/04/2025,08:52:34,10/04/2025,08:38:24,8674886293973,0x35e2,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11447,0001,-,01,00,22,6,-,-,01,000000,0000,0x0244,-23.330031,-51.17774,07e9040a0b2616,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:38:22 
10/04/2025,08:52:34,10/04/2025,08:41:24,8674886293973,0x35e5,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11449,0001,-,01,00,21,7,-,-,01,000000,0000,0x0244,-23.330031,-51.17774,07e9040a0b2916,0724,0006,c4a7,07a71402,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:41:22 
10/04/2025,08:52:35,10/04/2025,08:44:24,8674886293973,0x35e6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11513,0001,-,01,00,21,7,-,-,01,000000,00e8,0x0244,-23.330031,-51.17774,07e9040a0b2c16,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:44:22 
10/04/2025,08:52:35,10/04/2025,08:47:24,8674886293973,0x35e9,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11483,0001,-,01,00,21,7,-,-,01,000000,00e8,0x0244,-23.330031,-51.17774,07e9040a0b2f16,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:47:22 
10/04/2025,08:52:56,10/04/2025,08:50:24,8674886293973,0x35eb,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11439,0001,-,01,00,22,6,-,-,01,000000,00e8,0x023c,-23.329976,-51.177772,07e9040a0b3216,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, None, -, 2025-04-10 11:50:22 
10/04/2025,08:53:22,10/04/2025,08:53:24,8674886293973,0x35ef,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11424,0001,-,01,00,21,5,-,-,01,000000,00e8,0x01c7,-23.329905,-51.177887,07e9040a0b3516,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:53:22 
10/04/2025,08:54:27,,,,0x35f0,HBD
10/04/2025,08:56:22,10/04/2025,08:56:24,8674886293973,0x35f1,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11421,0001,-,01,00,21,6,-,-,01,000000,00e8,0x01ea,-23.330011,-51.177688,07e9040a0b3816,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 180.0, -, 2025-04-10 11:56:22 
10/04/2025,08:56:27,,,,0x35f2,HBD
10/04/2025,08:58:08,,,,0x35f3,ACK
10/04/2025,08:58:09,10/04/2025,08:58:10,8674886293973,0x35f4,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11440,0001,-,01,00,21,6,-,-,01,000000,00e8,0x01ea,-23.330011,-51.177688,07e9040a0b3a0a,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 106.0, -, 2025-04-10 11:58:10 
10/04/2025,08:58:27,,,,0x35f5,HBD
10/04/2025,08:59:09,10/04/2025,08:59:11,8674886293973,0x35f6,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11416,0001,-,01,00,21,7,-,-,01,000000,00e8,0x01ea,-23.330011,-51.177688,07e9040a0b3b08,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 61.0, -, 2025-04-10 11:59:08 
10/04/2025,09:00:09,10/04/2025,09:00:11,8674886293973,0x35f7,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11413,0001,-,01,00,21,6,-,-,01,000000,00e8,0x01ea,-23.330011,-51.177688,07e9040a0c0009,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-, 60.0, -, 2025-04-10 12:00:09 
10/04/2025,09:00:27,,,,0x35f8,HBD
